Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,SMA_10,WMA_10,Momentum_10,Lowest_10,Highest_10,Stoch_K%_10,Stoch_D%_10,Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_10,MACD,Williams_R%_10,AD_Oscillator,Typical_Price,SMA_Typical,Mean_Deviation,CCI_10
2023-05-09,0.073114,0.072416,0.073341,0.07213,"770,90M","0,97%",0.07271419999999999,0.07255703636363635,-0.00038000000000000533,0.069324,0.075424,62.131147540983555,52.08992338103995,-3.999999999999837e-05,0.0,3.999999999999837e-05,0.0003270999999999996,0.00036510000000000015,0.8959189263215543,47.25512857555616,0.0008721388100813993,37.86885245901645,0.15441783649876634,0.07286166666666667,0.07243176666666666,0.0006916533333333336,41.43694336276465
2023-05-08,0.072415,0.076502,0.077086,0.070287,"1,49B","-5,34%",0.0726127,0.07250263636363635,-0.001015000000000002,0.069324,0.077086,39.82221077041992,48.50799917317692,-0.0006990000000000052,0.0,0.0006990000000000052,0.0003270999999999996,0.0004285999999999998,0.7631824545030326,43.284372105332785,0.0007969912447286648,60.17778922958008,0.5842035593469633,0.07326266666666666,0.07242413333333333,0.000682493333333331,81.90881799415129
2023-05-07,0.076502,0.076741,0.077487,0.076277,"615,95M","-0,31%",0.0727845,0.07320978181818183,0.0017179999999999973,0.069324,0.077487,87.93335783412962,48.28082684517268,0.004087000000000007,0.004087000000000007,0.0,0.0006003999999999995,0.0004285999999999998,1.4008399440037327,58.34791059280854,0.0010550609158086754,12.066642165870382,4.191735537190079,0.07675533333333334,0.0726814,0.0009912133333333322,274.00312972204796
2023-05-06,0.076741,0.080203,0.080454,0.07591,"1,14B","-4,31%",0.0731835,0.07392914545454546,0.003990000000000007,0.069324,0.080454,66.63971248876915,49.0357071849587,0.0002390000000000031,0.0002390000000000031,0.0,0.0006242999999999998,0.0002252999999999991,2.770972037283632,73.48163841807917,0.0012642942943949242,33.36028751123085,0.8697183098591558,0.07770166666666667,0.07322113333333333,0.0016112533333333303,185.38501428839456
2023-05-05,0.080201,0.07839,0.081456,0.077674,"1,07B","2,31%",0.0740083,0.07520505454545455,0.008247999999999991,0.069324,0.081456,89.65545664358716,54.13484535682757,0.003459999999999991,0.003459999999999991,0.0,0.0009702999999999989,0.0001454999999999998,6.668728522336772,86.96002867897474,0.001689827063436608,10.34454335641284,1.2466948704389225,0.079777,0.0739834,0.0024567600000000036,157.21519399534313
2023-05-04,0.07839,0.079603,0.079702,0.077972,"709,51M","-1,52%",0.07465059999999998,0.07600172727272726,0.006422999999999998,0.069324,0.081456,74.72799208704255,59.28986678775404,-0.0018109999999999932,0.0,0.0018109999999999932,0.0009688999999999989,0.0003265999999999991,2.966625842008578,74.78965650328061,0.0018594971581167297,25.272007912957456,-0.28843930635838194,0.078688,0.07465836666666667,0.002857706666666669,94.00622721560694
2023-05-03,0.079598,0.078774,0.080652,0.077172,"865,38M","1,05%",0.0754439,0.07690125454545454,0.007932999999999996,0.069324,0.081456,84.68513023409167,66.11171314449652,0.0012080000000000007,0.0012080000000000007,0.0,0.001089699999999999,0.00029639999999999945,3.6764507422402195,78.61626145299763,0.002067603390038558,15.314869765908323,0.6500000000000006,0.07914066666666668,0.07539176666666667,0.00302076666666667,82.73617072928526
2023-05-02,0.078774,0.078823,0.07907,0.077674,"589,72M","-0,06%",0.0760844,0.07750672727272728,0.006404999999999994,0.069324,0.081456,77.89317507418396,68.94062154600928,-0.0008240000000000053,0.0,0.0008240000000000053,0.0010192999999999995,0.0003788,2.6908658922914452,72.9060868321293,0.00214135495761221,22.10682492581605,-0.37822349570200775,0.078506,0.07609746666666665,0.00279677333333334,57.412192463060904
2023-05-01,0.078824,0.079462,0.080007,0.07739,"933,49M","-0,80%",0.0767713,0.07800483636363637,0.006869,0.070287,0.081456,76.43477482317131,72.27098427422804,5.000000000000837e-05,5.000000000000837e-05,0.0,0.0010243000000000001,0.0003374000000000002,3.0358624777711904,75.22214878460747,0.002178723223288298,23.565225176828687,0.47115017195261777,0.07874033333333334,0.07682353333333333,0.0023224933333333363,55.021327653613874
2023-04-30,0.079462,0.081576,0.081693,0.079283,"720,75M","-2,59%",0.0774021,0.07849405454545455,0.006308000000000008,0.070287,0.081693,80.44011923549012,74.0363076731869,0.0006379999999999997,0.0006379999999999997,0.0,0.000968200000000001,0.0003374000000000002,2.8695909899229415,74.15747549019609,0.002234066186729236,19.55988076450988,1.1904564315352706,0.08014600000000001,0.07755793333333333,0.0019588266666666658,88.08220794307753
2023-04-29,0.081576,0.080332,0.081909,0.080205,"723,16M","1,55%",0.0782483,0.07925294545454546,0.008461999999999997,0.070287,0.081909,97.13474445018069,77.53666736410662,0.002113999999999991,0.002113999999999991,0.0,0.0011796,0.00033340000000000035,3.5380923815236915,77.9643093192333,0.002420604791285766,2.8652555498193095,1.4360328638497624,0.08122999999999998,0.07839476666666667,0.0014929266666666662,126.60739457322364
2023-04-28,0.080334,0.080137,0.080601,0.079233,"642,71M","0,25%",0.0790402,0.07963216363636365,0.00791900000000001,0.07591,0.081909,73.74562427071186,80.9290087141358,-0.0012419999999999931,0.0,0.0012419999999999931,0.0011796,0.0003876999999999992,3.0425586793912887,75.26319147578643,0.002440091107775516,26.254375729288142,-0.7127192982456023,0.080056,0.07907410000000001,0.0009958333333333319,65.73389121338882
